year,month,day,aao_index_cdas
1983,12,22,0.44919559359550476
1983,12,23,-0.250793427
1983,12,24,-0.690727413
1983,12,25,-0.633531809
1983,12,26,0.047179114
1983,12,27,0.6403695344924927
1983,12,28,1.3011412620544434
1983,12,29,1.798653483390808
1983,12,30,1.7533594369888306
1983,12,31,1.2803921699523926
1984,1,1,0.5044188499450684
1984,1,2,-0.443113178
1984,1,3,-0.709807038
1984,1,4,-0.713715076
1984,1,5,-0.889058888
1984,1,6,-0.967003286
1984,1,7,-0.552208185
1984,1,8,-0.192488566
1984,1,9,-0.006099366
1984,1,10,-0.005655589
1984,1,11,-0.317851514
1984,1,12,-0.348495871
1984,1,13,-0.336774915
1984,1,14,-0.444115609
1984,1,15,-0.348845094
1984,1,16,-0.416459411
1984,1,17,-0.84424597
1984,1,18,-1.570643544
1984,1,19,-2.189495802
1984,1,20,-2.288341045
1984,1,21,-2.094464779
1984,1,22,-1.894372344
1984,1,23,-1.437240481
1984,1,24,-1.083809137
1984,1,25,-1.033003807
1984,1,26,-1.213846684
1984,1,27,-1.832263589
1984,1,28,-2.246445417
1984,1,29,-2.375475407
1984,1,30,-2.270478964
1984,1,31,-2.320619822
1984,2,1,-2.589421511
1984,2,2,-2.755834818
1984,2,3,-2.637398481
1984,2,4,-2.333286285
1984,2,5,-2.170912027
1984,2,6,-2.034737587
1984,2,7,-1.872762442
1984,2,8,-1.414452672
1984,2,9,-0.947226822
1984,2,10,-0.202614322
1984,2,11,0.15470768511295319
1984,2,12,0.31291064620018005
1984,2,13,0.36048489809036255
1984,2,14,0.36594852805137634
1984,2,15,0.558103621
1984,2,16,0.6940969228744507
1984,2,17,0.7300318479537964
1984,2,18,0.8044673800468445
1984,2,19,0.5522240400314331
1984,2,20,-0.066279247
1984,2,21,-0.347053707
1984,2,22,0.1618822067975998
1984,2,23,0.14092521369457245
1984,2,24,-0.66420871
1984,2,25,-0.620668352
1984,2,26,-0.17471458
1984,2,27,-0.145847335
1984,2,28,0.067486189
1984,2,29,0.7994191646575928
1984,3,1,1.3091306686401367
1984,3,2,1.070690393447876
1984,3,3,0.3785915970802307
1984,3,4,-0.289496541
1984,3,5,-0.438990712
1984,3,6,-0.547889709
1984,3,7,-0.625736475
1984,3,8,-0.58713305
1984,3,9,-0.150303051
1984,3,10,0.3286491632461548
1984,3,11,0.42069852352142334
1984,3,12,0.3501765727996826
1984,3,13,0.2943703830242157
1984,3,14,0.3742991089820862
1984,3,15,0.43347886204719543
1984,3,16,0.3703934848308563
1984,3,17,0.3525610566139221
1984,3,18,0.2523890435695648
1984,3,19,0.5250347256660461
1984,3,20,0.5528038740158081
1984,3,21,0.43376752734184265
1984,3,22,0.2796693444252014
